text,label,label_id,text_preprocessed,tokens,stems
saya memulai usaha dan tidak pernah takut gagal .,positive,2,memulai usaha pernah takut gagal,"['memulai', 'usaha', 'pernah', 'takut', 'gagal']","['mulai', 'usaha', 'pernah', 'takut', 'gagal']"
"kesan pertama datang ke sini , waitinglist . menunggu hampir sekitar 20 menit buat duduk di area di luar n nya . ada yang dalam ruangan juga cuma kurs bagus buat foto . jadi kalau sudah duduk di satu tempat tidak boleh pindah . sistem pemesanan makanan nya sih kalau buat aku kurang bagus . karena kita harus memilih sendiri dan langsung bayar di kasir , dan itu mengantre banget karena kasir cuma satu . sempat bikin kesal banget .",negative,0,kesan pertama datang sini waitinglist menunggu hampir 20 menit buat duduk area luar n nya ruangan cuma kurs bagus buat foto jadi kalau duduk satu tempat pindah sistem pemesanan makanan nya sih kalau buat aku kurang bagus memilih sendiri langsung bayar kasir mengantre banget kasir cuma satu sempat bikin kesal banget,"['kesan', 'pertama', 'datang', 'sini', 'waitinglist', 'menunggu', 'hampir', '20', 'menit', 'buat', 'duduk', 'area', 'luar', 'n', 'nya', 'ruangan', 'cuma', 'kurs', 'bagus', 'buat', 'foto', 'jadi', 'kalau', 'duduk', 'satu', 'tempat', 'pindah', 'sistem', 'pemesanan', 'makanan', 'nya', 'sih', 'kalau', 'buat', 'aku', 'kurang', 'bagus', 'memilih', 'sendiri', 'langsung', 'bayar', 'kasir', 'mengantre', 'banget', 'kasir', 'cuma', 'satu', 'sempat', 'bikin', 'kesal', 'banget']","['kesan', 'pertama', 'datang', 'sini', 'waitinglist', 'tunggu', 'hampir', '20', 'menit', 'buat', 'duduk', 'area', 'luar', 'n', 'nya', 'ruang', 'cuma', 'kurs', 'bagus', 'buat', 'foto', 'jadi', 'kalau', 'duduk', 'satu', 'tempat', 'pindah', 'sistem', 'mesan', 'makan', 'nya', 'sih', 'kalau', 'buat', 'aku', 'kurang', 'bagus', 'pilih', 'sendiri', 'langsung', 'bayar', 'kasir', 'antre', 'banget', 'kasir', 'cuma', 'satu', 'sempat', 'bikin', 'kesal', 'banget']"
siapa ya jokowi ? sejenis hewan kebun binatang ya ?,negative,0,siapa jokowi sejenis hewan kebun binatang,"['siapa', 'jokowi', 'sejenis', 'hewan', 'kebun', 'binatang']","['siapa', 'jokowi', 'jenis', 'hewan', 'kebun', 'binatang']"
harus nya driver gocar tahu diri kalau mau cari tambahan tidak begitu cara nya .,negative,0,nya driver gocar tahu diri kalau mau cari tambahan cara nya,"['nya', 'driver', 'gocar', 'tahu', 'diri', 'kalau', 'mau', 'cari', 'tambahan', 'cara', 'nya']","['nya', 'driver', 'gocar', 'tahu', 'diri', 'kalau', 'mau', 'cari', 'tambah', 'cara', 'nya']"
"tidak percuma menempuh perjalanan yang lumayan jauh dari kota bandung untuk menikmati sepiring nasi liwet yang lezat dan ditutup dengan desert buah stroberi segar . suasana yang tenang , sejuk , jauh dari keramaian kota . parkir cukup sulit bila sedang ramai pengunjung , harga terjangkau , pelayanan ramah dan cepat .",positive,2,percuma menempuh perjalanan lumayan jauh kota bandung menikmati sepiring nasi liwet lezat ditutup desert buah stroberi segar suasana tenang sejuk jauh keramaian kota parkir cukup sulit bila sedang ramai pengunjung harga terjangkau pelayanan ramah cepat,"['percuma', 'menempuh', 'perjalanan', 'lumayan', 'jauh', 'kota', 'bandung', 'menikmati', 'sepiring', 'nasi', 'liwet', 'lezat', 'ditutup', 'desert', 'buah', 'stroberi', 'segar', 'suasana', 'tenang', 'sejuk', 'jauh', 'keramaian', 'kota', 'parkir', 'cukup', 'sulit', 'bila', 'sedang', 'ramai', 'pengunjung', 'harga', 'terjangkau', 'pelayanan', 'ramah', 'cepat']","['percuma', 'tempuh', 'jalan', 'lumayan', 'jauh', 'kota', 'bandung', 'nikmat', 'piring', 'nasi', 'liwet', 'lezat', 'tutup', 'desert', 'buah', 'stroberi', 'segar', 'suasana', 'tenang', 'sejuk', 'jauh', 'ramai', 'kota', 'parkir', 'cukup', 'sulit', 'bila', 'sedang', 'ramai', 'unjung', 'harga', 'jangkau', 'layan', 'ramah', 'cepat']"
"pelayanan bagus dan profesional , makanan gindara butter fish nya enak sekali , disertai suasana yang sangat romantis dan pemandangan bandung yang indah sekali di malam hari . jadi ingin untuk bisa datang lagi ke sini , bravo semoga semakin sukses , aminkan",positive,2,pelayanan bagus profesional makanan gindara butter fish nya enak sekali disertai suasana sangat romantis pemandangan bandung indah sekali malam hari jadi datang sini bravo semoga semakin sukses aminkan,"['pelayanan', 'bagus', 'profesional', 'makanan', 'gindara', 'butter', 'fish', 'nya', 'enak', 'sekali', 'disertai', 'suasana', 'sangat', 'romantis', 'pemandangan', 'bandung', 'indah', 'sekali', 'malam', 'hari', 'jadi', 'datang', 'sini', 'bravo', 'semoga', 'semakin', 'sukses', 'aminkan']","['layan', 'bagus', 'profesional', 'makan', 'gindara', 'butter', 'fish', 'nya', 'enak', 'sekali', 'serta', 'suasana', 'sangat', 'romantis', 'pandang', 'bandung', 'indah', 'sekali', 'malam', 'hari', 'jadi', 'datang', 'sini', 'bravo', 'moga', 'makin', 'sukses', 'amin']"
makan besar dengan rendang dan kikil nya enak banget . pas nyobain soto nya wusss luar biasa . ingin lagi dan lagi .,positive,2,makan besar rendang kikil nya enak banget pas nyobain soto nya wuss luar biasa,"['makan', 'besar', 'rendang', 'kikil', 'nya', 'enak', 'banget', 'pas', 'nyobain', 'soto', 'nya', 'wuss', 'luar', 'biasa']","['makan', 'besar', 'rendang', 'kikil', 'nya', 'enak', 'banget', 'pas', 'nyobain', 'soto', 'nya', 'wuss', 'luar', 'biasa']"
"nah ini baru nama nya soto , kalau sudah makan pasti tambah lagi sepiring , harga nya murah meriah , soto nya pun enak , kayak nya tidak ada hal negatif nya deh",positive,2,nah baru nama nya soto kalau makan tambah sepiring harga nya murah meriah soto nya enak kayak nya negatif nya deh,"['nah', 'baru', 'nama', 'nya', 'soto', 'kalau', 'makan', 'tambah', 'sepiring', 'harga', 'nya', 'murah', 'meriah', 'soto', 'nya', 'enak', 'kayak', 'nya', 'negatif', 'nya', 'deh']","['nah', 'baru', 'nama', 'nya', 'soto', 'kalau', 'makan', 'tambah', 'piring', 'harga', 'nya', 'murah', 'riah', 'soto', 'nya', 'enak', 'kayak', 'nya', 'negatif', 'nya', 'deh']"
ini ketiga kalinya saya pesan burger disini . rasanya tidak ada yang mengalahkan deh . enak banget . pelayanan cepat . harga terjangkau .,positive,2,ketiga kalinya pesan burger disini rasanya mengalahkan deh enak banget pelayanan cepat harga terjangkau,"['ketiga', 'kalinya', 'pesan', 'burger', 'disini', 'rasanya', 'mengalahkan', 'deh', 'enak', 'banget', 'pelayanan', 'cepat', 'harga', 'terjangkau']","['tiga', 'kali', 'pesan', 'burger', 'sini', 'rasa', 'kalah', 'deh', 'enak', 'banget', 'layan', 'cepat', 'harga', 'jangkau']"
"tempat nya luas , enak untuk nongkrong dengan teman . tersedia pula sofa . bisa juga untuk merayakan ulang tahun anak . parkir di istana plaza bayar per jam .",positive,2,tempat nya luas enak nongkrong teman tersedia sofa merayakan ulang tahun anak parkir istana plaza bayar per jam,"['tempat', 'nya', 'luas', 'enak', 'nongkrong', 'teman', 'tersedia', 'sofa', 'merayakan', 'ulang', 'tahun', 'anak', 'parkir', 'istana', 'plaza', 'bayar', 'per', 'jam']","['tempat', 'nya', 'luas', 'enak', 'nongkrong', 'teman', 'sedia', 'sofa', 'raya', 'ulang', 'tahun', 'anak', 'parkir', 'istana', 'plaza', 'bayar', 'per', 'jam']"
inovatif,positive,2,inovatif,['inovatif'],['inovatif']
orang dari suku bangsa anda berpendidikan rendah . dari suku saya berpendidikan tinggi,negative,0,orang suku bangsa berpendidikan rendah suku berpendidikan tinggi,"['orang', 'suku', 'bangsa', 'berpendidikan', 'rendah', 'suku', 'berpendidikan', 'tinggi']","['orang', 'suku', 'bangsa', 'didik', 'rendah', 'suku', 'didik', 'tinggi']"
"headset nya keren juragan , rekomendasi",positive,2,headset nya keren juragan rekomendasi,"['headset', 'nya', 'keren', 'juragan', 'rekomendasi']","['headset', 'nya', 'keren', 'juragan', 'rekomendasi']"
"hai eviana , mohon maaf atas ketidaknyamanan nya . untuk kontak dari indosat dapat mengakses tautan ini : silakan pengecekan ya . terima kasih . erf",neutral,1,hai eviana mohon maaf atas ketidaknyamanan nya kontak indosat mengakses tautan silakan pengecekan terima kasih erf,"['hai', 'eviana', 'mohon', 'maaf', 'atas', 'ketidaknyamanan', 'nya', 'kontak', 'indosat', 'mengakses', 'tautan', 'silakan', 'pengecekan', 'terima', 'kasih', 'erf']","['hai', 'eviana', 'mohon', 'maaf', 'atas', 'ketidaknyamanan', 'nya', 'kontak', 'indosat', 'akses', 'taut', 'sila', 'kece', 'terima', 'kasih', 'erf']"
sajian kuliner daerah timur nya sangat beragam . dim sum nya pun sangat banyak pilihan . konsep penataan tempat duduk nya merupakan round table dengan meja berputar . untuk parkir agak sedikit susah karena keterbatasan tempat dan arus jalan yang hanya satu arah di jalan . braga - nya .,positive,2,sajian kuliner daerah timur nya sangat beragam dim sum nya sangat banyak pilihan konsep penataan tempat duduk nya merupakan round table meja berputar parkir sedikit susah keterbatasan tempat arus jalan satu arah jalan braga nya,"['sajian', 'kuliner', 'daerah', 'timur', 'nya', 'sangat', 'beragam', 'dim', 'sum', 'nya', 'sangat', 'banyak', 'pilihan', 'konsep', 'penataan', 'tempat', 'duduk', 'nya', 'merupakan', 'round', 'table', 'meja', 'berputar', 'parkir', 'sedikit', 'susah', 'keterbatasan', 'tempat', 'arus', 'jalan', 'satu', 'arah', 'jalan', 'braga', 'nya']","['saji', 'kuliner', 'daerah', 'timur', 'nya', 'sangat', 'agam', 'dim', 'sum', 'nya', 'sangat', 'banyak', 'pilih', 'konsep', 'tata', 'tempat', 'duduk', 'nya', 'rupa', 'round', 'table', 'meja', 'putar', 'parkir', 'sedikit', 'susah', 'batas', 'tempat', 'arus', 'jalan', 'satu', 'arah', 'jalan', 'braga', 'nya']"
kala pun mahal saya tidak marah kepada indihome menaikan tarif tiba-tiba,positive,2,kala mahal marah indihome menaikan tarif tiba tiba,"['kala', 'mahal', 'marah', 'indihome', 'menaikan', 'tarif', 'tiba', 'tiba']","['kala', 'mahal', 'marah', 'indihome', 'naik', 'tarif', 'tiba', 'tiba']"
lumayan banyak menu makanan yang ada di sini . harga nya pun lumayan murah untuk rasa yang enak . cocok untuk tempat kumpul makan bersama keluarga .,positive,2,lumayan banyak menu makanan sini harga nya lumayan murah rasa enak cocok tempat kumpul makan bersama keluarga,"['lumayan', 'banyak', 'menu', 'makanan', 'sini', 'harga', 'nya', 'lumayan', 'murah', 'rasa', 'enak', 'cocok', 'tempat', 'kumpul', 'makan', 'bersama', 'keluarga']","['lumayan', 'banyak', 'menu', 'makan', 'sini', 'harga', 'nya', 'lumayan', 'murah', 'rasa', 'enak', 'cocok', 'tempat', 'kumpul', 'makan', 'sama', 'keluarga']"
cucu bung hatta tidak suka lo dengan pernyataan anda menyamakan prabowo dengan eyang karno dan sandiaga dengan kakek nya .,negative,0,cucu bung hatta suka lo pernyataan menyamakan prabowo eyang karno sandiaga kakek nya,"['cucu', 'bung', 'hatta', 'suka', 'lo', 'pernyataan', 'menyamakan', 'prabowo', 'eyang', 'karno', 'sandiaga', 'kakek', 'nya']","['cucu', 'bung', 'hatta', 'suka', 'lo', 'nyata', 'sama', 'prabowo', 'eyang', 'karno', 'sandiaga', 'kakek', 'nya']"
silaturahim dan konsolidasi partai demokrat kota bandung .,neutral,1,silaturahim konsolidasi partai demokrat kota bandung,"['silaturahim', 'konsolidasi', 'partai', 'demokrat', 'kota', 'bandung']","['silaturahim', 'konsolidasi', 'partai', 'demokrat', 'kota', 'bandung']"
"menginap di hotel ibis 4d3n , dan selama 3 hari kami sarapan di tempat ini . awal nya sangat menarik , dengan pilihan sarapan yang cukup banyak . ada nasi , mi , bubur , roti , buah-buahan dan jus . tapi menu sarapan nya tidak banyak yang berubah buat 2 hari berikut nya . pelayanan nya cukup baik dan sigap , suasana ruangan juga cukup baik walaupun sangat ramai pada saat liburan .",positive,2,menginap hotel ibis 4d3n selama 3 hari sarapan tempat awal nya sangat menarik pilihan sarapan cukup banyak nasi mi bubur roti buah buahan jus menu sarapan nya banyak berubah buat 2 hari berikut nya pelayanan nya cukup baik sigap suasana ruangan cukup baik walaupun sangat ramai liburan,"['menginap', 'hotel', 'ibis', '4d3n', 'selama', '3', 'hari', 'sarapan', 'tempat', 'awal', 'nya', 'sangat', 'menarik', 'pilihan', 'sarapan', 'cukup', 'banyak', 'nasi', 'mi', 'bubur', 'roti', 'buah', 'buahan', 'jus', 'menu', 'sarapan', 'nya', 'banyak', 'berubah', 'buat', '2', 'hari', 'berikut', 'nya', 'pelayanan', 'nya', 'cukup', 'baik', 'sigap', 'suasana', 'ruangan', 'cukup', 'baik', 'walaupun', 'sangat', 'ramai', 'liburan']","['inap', 'hotel', 'ibis', '4d3n', 'lama', '3', 'hari', 'sarap', 'tempat', 'awal', 'nya', 'sangat', 'tarik', 'pilih', 'sarap', 'cukup', 'banyak', 'nasi', 'mi', 'bubur', 'roti', 'buah', 'buah', 'jus', 'menu', 'sarap', 'nya', 'banyak', 'ubah', 'buat', '2', 'hari', 'ikut', 'nya', 'layan', 'nya', 'cukup', 'baik', 'sigap', 'suasana', 'ruang', 'cukup', 'baik', 'walaupun', 'sangat', 'ramai', 'libur']"
"kami datang di resto ini ketika malam . suasana nya romantis dan dingin . restoran ini selain cocok untuk pasangan , cocok juga untuk keluarga karena ada tempat bermain kecil di tengah nya . ada tempat untuk indoor maupun di luar . rasa pun tidak mengecewakan . saya mencoba ayam ala congo , dan wow !",positive,2,datang resto malam suasana nya romantis dingin restoran cocok pasangan cocok keluarga tempat bermain kecil tengah nya tempat indoor maupun luar rasa mengecewakan mencoba ayam ala congo wow,"['datang', 'resto', 'malam', 'suasana', 'nya', 'romantis', 'dingin', 'restoran', 'cocok', 'pasangan', 'cocok', 'keluarga', 'tempat', 'bermain', 'kecil', 'tengah', 'nya', 'tempat', 'indoor', 'maupun', 'luar', 'rasa', 'mengecewakan', 'mencoba', 'ayam', 'ala', 'congo', 'wow']","['datang', 'resto', 'malam', 'suasana', 'nya', 'romantis', 'dingin', 'restoran', 'cocok', 'pasang', 'cocok', 'keluarga', 'tempat', 'main', 'kecil', 'tengah', 'nya', 'tempat', 'indoor', 'maupun', 'luar', 'rasa', 'kecewa', 'coba', 'ayam', 'ala', 'congo', 'wow']"
malas gerak banget kerja . antara dah jenuh kerja di situ ingin mencari kerjaan baru,negative,0,malas gerak banget kerja dah jenuh kerja situ mencari kerjaan baru,"['malas', 'gerak', 'banget', 'kerja', 'dah', 'jenuh', 'kerja', 'situ', 'mencari', 'kerjaan', 'baru']","['malas', 'gerak', 'banget', 'kerja', 'dah', 'jenuh', 'kerja', 'situ', 'cari', 'kerja', 'baru']"
"tempat nya yang indah di dekat atas bukit , bisa lihat pemandangan kota bandung dari atas valley , sayang harga makanan dan minuman nya terlalu mahal saja",positive,2,tempat nya indah dekat atas bukit lihat pemandangan kota bandung atas valley sayang harga makanan minuman nya terlalu mahal,"['tempat', 'nya', 'indah', 'dekat', 'atas', 'bukit', 'lihat', 'pemandangan', 'kota', 'bandung', 'atas', 'valley', 'sayang', 'harga', 'makanan', 'minuman', 'nya', 'terlalu', 'mahal']","['tempat', 'nya', 'indah', 'dekat', 'atas', 'bukit', 'lihat', 'pandang', 'kota', 'bandung', 'atas', 'valley', 'sayang', 'harga', 'makan', 'minum', 'nya', 'terlalu', 'mahal']"
lokasi nya di sekitar terminal angkot stasiun kereta bandung . lingkungan sekitar nya terlihat kumuh namun tak menyurutkan kami untuk mencoba menikmati sajian sate hadori . rasa sate nya luar biasa enak dan empuk . baiknya ke sini untuk makan malam .,positive,2,lokasi nya terminal angkot stasiun kereta bandung lingkungan nya terlihat kumuh tak menyurutkan mencoba menikmati sajian sate hadori rasa sate nya luar biasa enak empuk baiknya sini makan malam,"['lokasi', 'nya', 'terminal', 'angkot', 'stasiun', 'kereta', 'bandung', 'lingkungan', 'nya', 'terlihat', 'kumuh', 'tak', 'menyurutkan', 'mencoba', 'menikmati', 'sajian', 'sate', 'hadori', 'rasa', 'sate', 'nya', 'luar', 'biasa', 'enak', 'empuk', 'baiknya', 'sini', 'makan', 'malam']","['lokasi', 'nya', 'terminal', 'angkot', 'stasiun', 'kereta', 'bandung', 'lingkung', 'nya', 'lihat', 'kumuh', 'tak', 'surut', 'coba', 'nikmat', 'saji', 'sate', 'hadori', 'rasa', 'sate', 'nya', 'luar', 'biasa', 'enak', 'empuk', 'baik', 'sini', 'makan', 'malam']"
saya makan hdl bukan satu dua kali dan tiap kali makan selalu jengkel dengan pelayanan nya . penyajian ikan goreng kering selalu kelupaan sambal kecap nya . dan kalau diminta harus panggil sampai ke 5 orang spt masih juga tidak mau dikasih . tempat jorok minta ampun . malu maluin deh kalau untuk direkomendasikan . untuk pemilik hati-hati saja jangan sampai usaha bangkrut gara gara pegawe yang kerja asal asalan,negative,0,makan hdl bukan satu kali tiap kali makan selalu jengkel pelayanan nya penyajian ikan goreng kering selalu kelupaan sambal kecap nya kalau diminta panggil 5 orang spt mau dikasih tempat jorok minta ampun malu maluin deh kalau direkomendasikan pemilik hati hati jangan usaha bangkrut gara gara pegawe kerja asal asalan,"['makan', 'hdl', 'bukan', 'satu', 'kali', 'tiap', 'kali', 'makan', 'selalu', 'jengkel', 'pelayanan', 'nya', 'penyajian', 'ikan', 'goreng', 'kering', 'selalu', 'kelupaan', 'sambal', 'kecap', 'nya', 'kalau', 'diminta', 'panggil', '5', 'orang', 'spt', 'mau', 'dikasih', 'tempat', 'jorok', 'minta', 'ampun', 'malu', 'maluin', 'deh', 'kalau', 'direkomendasikan', 'pemilik', 'hati', 'hati', 'jangan', 'usaha', 'bangkrut', 'gara', 'gara', 'pegawe', 'kerja', 'asal', 'asalan']","['makan', 'hdl', 'bukan', 'satu', 'kali', 'tiap', 'kali', 'makan', 'selalu', 'jengkel', 'layan', 'nya', 'saji', 'ikan', 'goreng', 'kering', 'selalu', 'lupa', 'sambal', 'kecap', 'nya', 'kalau', 'minta', 'panggil', '5', 'orang', 'spt', 'mau', 'kasih', 'tempat', 'jorok', 'minta', 'ampun', 'malu', 'maluin', 'deh', 'kalau', 'rekomendasi', 'milik', 'hati', 'hati', 'jangan', 'usaha', 'bangkrut', 'gara', 'gara', 'pegawe', 'kerja', 'asal', 'asal']"
"warunk segood merepresentasikan tempat makan di kota bandung : wifi , space luas , interior asik dan kekinian . menu : nasi goreng kikil : porsi badai , rasa standar ceker goreng : enak saus sambel thailand teh hangat : as usual harga : masih masuk akal buat mengajak pacar",positive,2,warunk segood merepresentasikan tempat makan kota bandung wifi space luas interior asik kekinian menu nasi goreng kikil porsi badai rasa standar ceker goreng enak saus sambel thailand teh hangat as usual harga masuk akal buat mengajak pacar,"['warunk', 'segood', 'merepresentasikan', 'tempat', 'makan', 'kota', 'bandung', 'wifi', 'space', 'luas', 'interior', 'asik', 'kekinian', 'menu', 'nasi', 'goreng', 'kikil', 'porsi', 'badai', 'rasa', 'standar', 'ceker', 'goreng', 'enak', 'saus', 'sambel', 'thailand', 'teh', 'hangat', 'as', 'usual', 'harga', 'masuk', 'akal', 'buat', 'mengajak', 'pacar']","['warunk', 'segood', 'representasi', 'tempat', 'makan', 'kota', 'bandung', 'wifi', 'space', 'luas', 'interior', 'asik', 'kini', 'menu', 'nasi', 'goreng', 'kikil', 'porsi', 'badai', 'rasa', 'standar', 'ceker', 'goreng', 'enak', 'saus', 'sambel', 'thailand', 'teh', 'hangat', 'as', 'usual', 'harga', 'masuk', 'akal', 'buat', 'ajak', 'pacar']"
"penakut , komentar saja tidak berani apalagi menutup",negative,0,penakut komentar berani menutup,"['penakut', 'komentar', 'berani', 'menutup']","['takut', 'komentar', 'berani', 'tutup']"
"terletak di dalam gang . kalau menggunakan mobil harus parkir di luar gang , tempat sejuk walaupun tidak ada ac . pelayanan cepat . pegawai nya ramah . secara keseluruhan baik bagus",positive,2,terletak gang kalau menggunakan mobil parkir luar gang tempat sejuk walaupun ac pelayanan cepat pegawai nya ramah keseluruhan baik bagus,"['terletak', 'gang', 'kalau', 'menggunakan', 'mobil', 'parkir', 'luar', 'gang', 'tempat', 'sejuk', 'walaupun', 'ac', 'pelayanan', 'cepat', 'pegawai', 'nya', 'ramah', 'keseluruhan', 'baik', 'bagus']","['letak', 'gang', 'kalau', 'guna', 'mobil', 'parkir', 'luar', 'gang', 'tempat', 'sejuk', 'walaupun', 'ac', 'layan', 'cepat', 'pegawai', 'nya', 'ramah', 'seluruh', 'baik', 'bagus']"
